produit_url,img_url,nom_produit,reference,categorie,sous_categorie,sous_sous_categorie,description,prix_initial,prix_promo,disponibilite,magasin
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-128go-noir-de-minuit.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_xiaomi_redmi_note_14_4g_8go_128go_-_midnight_black.jpg,Smartphone Xiaomi Redmi Note 14 4G   8Go 128Go -  Midnight Black,REDMI-N14-8/128-MB,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"écran6,67 "" AMOLED- Résolution :(2400 x 1080)- Taux de rafraîchissement :Jusqu'à 120 Hz- Processeur :Hélio G99-Ultra, Procédé de fabrication6 nm- RAM :8Go- Mémoire :128Go- Caméra arrière :108MP+2MP+2MP- Caméra avant :20 MP- Audio :Deux haut-parleurs , Dolby Atmos® , Prise casque 3,5 mm- Batterie :5500 mAh (typique)- HyperCharge :120 W-Charge turbo 33 W- Connectivité :4G- Sécurité : Capteur d'empreintes digitales intégré à l'écranDéverrouillage du visage par IA - Résistance à l'eau et à la poussière :IP54- Système d'exploitation :Xiaomi HyperOS- Couleur: Midnight Black - Garantie: 1 an",789.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : En Stock / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Arrivage / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-128go-lime-vert.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_xiaomi_redmi_note_14_4g_8go_128go_-_lime_green.jpg,Smartphone Xiaomi Redmi Note 14 4G  8Go 128Go - Lime Green,REDMI-N14-8/128-LGREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"écran6,67 "" AMOLED- Résolution :(2400 x 1080)- Taux de rafraîchissement :Jusqu'à 120 Hz- Processeur :Processeur Hélio G99-Ultra, jusqu'à 2,5 GHz- RAM :8Go- Mémoire :128Go- Caméra arrière :108MP+2MP+2MP- Caméra avant :20 MP- Audio :Deux haut-parleurs , Dolby Atmos® , Prise casque 3,5 mm- Batterie :5500 mAh (typique)- HyperCharge :120 W-Charge turbo 33 W- Connectivité :4G-Sécurité : Capteur d'empreintes digitales intégré à l'écranDéverrouillage du visage par IA - Résistance à l'eau et à la poussière :IP54- Système d'exploitation :Xiaomi HyperOS- Couleur: Lime Green - Garantie: 1 an",789.000 DT,ND,En stock,Megastore Tunis Charguia: : En Arrivage / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : En Stock / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-infinix-hot-50-pro-4g-8go-256go-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-infinix-hot-50-pro-4g-8go-256go-noir.jpg,Smartphone INFINIX HOT 50 Pro+ 4G 8Go 256Go - Noir,X6880-HOT50PRO/PLUS-8/256-BK,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écranincurvé 3D6.78"" AMOLED Full HD+ (1080 x 2436px), 120Hz- Système d'exploitation:Android 14, XOS 14.5- Processeur:Mediatek Hélio G100 (6 nm) Octa-core(2×2,2 GHz Cortex A-76 et 6×2,0 GHz Cortex-A55)-Mémoire RAM:8Go (extensible jusqu'à 16Go)- Stockage:256Go- Appareil photo Arrière:50 MP + 2.0 MP- Appareil Photo Frontale:13 MP- Connectivité:4G,Wifi et Bluetooth -Empreinte digitale- Capacite de la batterie:5000 mAh-Charge rapide 33W-Deux haut-parleurs avec son JBL- Résistant à la poussière et aux éclaboussures:IP54- Double SIM- Couleur: Noir -Garantie: 1 an",799.000 DT,ND,En stock,Megastore Tunis Charguia: : Commande 48h / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-infinix-hot-50-pro-4g-8go-256go-gris-titanium.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-infinix-hot-50-pro-4g-8go-256go-gris-titanium.jpg,Smartphone INFINIX HOT 50 Pro+ 4G 8Go 256Go - Gris Titanium,X6880-HOT50PRO/PLUS-8/256-GREY,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écranincurvé 3D6.78"" AMOLED Full HD+ (1080 x 2436px), 120Hz- Système d'exploitation:Android 14, XOS 14.5- Processeur:Mediatek Hélio G100 (6 nm) Octa-core(2×2,2 GHz Cortex A-76 et 6×2,0 GHz Cortex-A55)-Mémoire RAM:8Go (extensible jusqu'à 16Go)- Stockage:256Go- Appareil photo Arrière:50 MP + 2.0 MP- Appareil Photo Frontale:13 MP- Connectivité:4G,Wifi et Bluetooth -Empreinte digitale- Capacite de la batterie:5000 mAh-Charge rapide 33W-Deux haut-parleurs avec son JBL- Résistant à la poussière et aux éclaboussures:IP54- Double SIM- Couleur: Gris Titanium -Garantie: 1 an",799.000 DT,ND,En stock,Megastore Tunis Charguia: : En Arrivage / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-infinix-hot-50-pro-4g-8go-256go-violet.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-infinix-hot-50-pro-4g-8go-256go-violet.jpg,Smartphone INFINIX HOT 50 Pro Plus 4G 8Go 256Go - Violet,X6880-HOT50PRO/PLUS-8/256-PURPLE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écranincurvé 3D6.78"" AMOLED Full HD+ (1080 x 2436px), 120Hz- Système d'exploitation:Android 14, XOS 14.5- Processeur:Mediatek Hélio G100 (6 nm) Octa-core(2×2,2 GHz Cortex A-76 et 6×2,0 GHz Cortex-A55)-Mémoire RAM:8Go (extensible jusqu'à 16Go)- Stockage:256Go- Appareil photo Arrière:50 MP + 2.0 MP- Appareil Photo Frontale:13 MP- Connectivité:4G,Wifi et Bluetooth -Empreinte digitale- Capacite de la batterie:5000 mAh-Charge rapide 33W-Deux haut-parleurs avec son JBL- Résistant à la poussière et aux éclaboussures:IP54- Double SIM- Couleur: Violet -Garantie: 1 an",799.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : En Stock / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-a16-8go-256go-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_samsung_galaxy_a16_8go_256go_-_noir_1_.jpg,Smartphone SAMSUNG GALAXY A16 16Go 256Go - Noir,SM-A16-8/256-BLACK,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Smartphone SAMSUNG GALAXY A16 - Écran6.7"" Super Amoled  FHD+ (2340x 1080px)- Processeur:Octa-core-Système d'exploitation:Android-Mémoire RAM:16Go (extension RAM 8+8 Go)- Stockage:256Go- Appareil photo Arrière:Trio 50MP + 5MP + 2MP- Appareil Photo Frontale:13MP- Connectivité:4G,Wifi et Bluetooth 5.3 - Double SIM - Capacite de la batterie:5000 mAh- Empreinte digitale - NFC-Couleur: Noir - Garantie: 1 an",799.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : En Stock
https://www.mytek.tn/smartphone-samsung-galaxy-a16-8go-256go-sm-a16-8-256-gray-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_samsung_galaxy_a16_8go_256go_sm-a16-8_256-gray_-_gris_1_.jpg,Smartphone SAMSUNG GALAXY A16 16Go 256Go - Gris,SM-A16-8/256-GRAY,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Smartphone SAMSUNG GALAXY A16 - Écran6.7"" Super Amoled  FHD+ (2340x 1080px)- Processeur:Octa-core-Système d'exploitation:Android-Mémoire RAM:16Go (extension RAM 8+8 Go)- Stockage:256Go- Appareil photo Arrière:Trio 50MP + 5MP + 2MP- Appareil Photo Frontale:13MP- Connectivité:4G,Wifi et Bluetooth 5.3 - Double SIM - Capacite de la batterie:5000 mAh- Empreinte digitale - NFC-Couleur: Gris - Garantie: 1 an",799.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : En Stock
https://www.mytek.tn/smartphone-honor-x7c-8go-256go-blanc.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_honor_x7c_8go_256go_-_blanc.jpg,Smartphone HONOR X7C 5G 8Go 256Go - Blanc,HONOR-X7C-8/256-WH,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Smartphone HONOR X7C - Écran6.8"" TFT LCD(2412x1080px) - Processeur:Snadragon 4 Gen 2(4nm)- Système d'exploitation:Android 14, magicOS 8.0- Mémoire RAM:8Go extensible jusqu'à 16 Go- Stockage:256Go- Appareil photo Arrière:50MP (f1.75) || Caméra de profondeur 2MP (f/2.4), Frontale:5MP (ouverture f/2.2)- Connectivité: Wifi ,5Get Bluetooth 5.0 - Double SIM - Résistance à l'eau et à la poussière:IP64- Capacite de la batterie:5200mAh - HONOR SuperCharge25W-Empreinte digitale- Couleur: Blanc - Garantie: 1 an",799.000 DT,749000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : Commande 48h / Megastore Sousse: : En Arrivage / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-honor-x7c-8go-256go-vert.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_honor_x7c_8go_256go_-_vert.jpg,Smartphone HONOR X7C 5G 8Go 256Go - Vert,HONOR-X7C-8/256-GR,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Smartphone HONOR X7C - Écran6.8"" TFT LCD(2412x1080px) - Processeur:Snadragon 4 Gen 2(4nm)- Système d'exploitation:Android 14, magicOS 8.0- Mémoire RAM:8Go extensible jusqu'à 16 Go- Stockage:256Go- Appareil photo Arrière:50MP (f1.75) || Caméra de profondeur 2MP (f/2.4), Frontale:5MP (ouverture f/2.2)- Connectivité: Wifi ,5Get Bluetooth 5.0 - Double SIM - Résistance à l'eau et à la poussière:IP64- Capacite de la batterie:5200mAh-HONOR SuperCharge25W-Empreinte digitale- Couleur: Vert - Garantie: 1 an",799.000 DT,749000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-oppo-a55-4-64g-blue.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a55_4_64g_-_blue.jpg,Smartphone OPPO A55 4/64G - BLUE,OPPO-A55-64-BLUE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"ÉcranLCD IPS, 480 nits (typique), 550 nits (crête)- Résolution :720 x 1600- Système d'exploitation :Android 11, ColorOS 11.1- Processeur:Mediatek MT6765G Helio G35- Mémoire RAM :4Go- Capacité de stockage :64 Go- Appareil Photo Arrière :50 MP , 2 MP , 2MP- Appareil Photo Avant :16 MP- Connectivités:4G, Wifi , Bluetooth 5.0 -Double SIM- Capteurs : Empreinte digitale (montée sur le côté), accéléromètre, proximité, boussole - Batterie :5000 mAh- charge rapide 18W - Couleur : Bleu - Garantie : 1an",799.000 DT,ND,En arrivage,Magasin Av. liberté Tunis: : Epuisé / Magasin Bizerte: : Epuisé / Magasin Hammamet: : Epuisé / Magasin Nabeul: : Epuisé / Magasin Béja: : Epuisé / Megastore Sousse: : Epuisé / Magasin Trocadero Sousse: : Epuisé / Magasin Kairouan: : Epuisé / Megastore Sfax Lafrane: : Epuisé / Magasin Sfax Av. 5 Août: : Epuisé
https://www.mytek.tn/smartphone-vivo-v30-lite-8go-256go-vert-brise.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-vivo-v30-lite-8go-256go-vert-brise_2.jpg,Smartphone VIVO V30 Lite 8Go 256Go - Vert Brise,VIVO-V30LITE-8/256-BGR,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.67"" AMOLED(1080 x 2400pixels),120 Hz- Processeur:Qualcomm Snapdragon 685 (6nm)Octa-core- Système d'exploitation:Android 14, Funtouch 14- RAM:8Go (extensible jusqu'à 16Go)- Stockage:256Go- Appareils Photos Arrière:Dual50MP + 2MP,Frontale:8MP- Connectivité: Wifi4Get Bluetooth 5.0 - Batterie:5000mAh-FlashCharge 80W -Empreinte digitale - Double haut-parleur stéréo- Résistant à la poussière et à l'eauIP54 -Double SIM - Couleur: Vert Brise - Garantie: 1 an",899.000 DT,699000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-a16-5g-6go-128go-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_samsung_galaxy_a16_5g_6go_128go_-_noir_2_.jpg,Smartphone SAMSUNG GALAXY A16 5G 12Go 128Go - Noir,SM-A16-5G-6/128-BK,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.7"" Super Amoled  FHD+ (2340x 1080px)- Processeur:Octa-core-Système d'exploitation:Android-Mémoire RAM:12Go (extension RAM 6+6 Go)- Stockage:128Go- Appareil photo Arrière:Trio 50MP + 5MP + 2MP- Appareil Photo Frontale:13MP- Connectivité:5G,Wifi et Bluetooth 5.3 - Double SIM - Capacite de la batterie:5000 mAh- Empreinte digitale - NFC-Couleur: Noir - Garantie: 1 an",899.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : En Stock
https://www.mytek.tn/smartphone-oppo-a3-8go-256go-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a3_8go_256go_-_noir.jpg,Smartphone OPPO A3 8Go 256Go - Noir,OPPO-A3-8/256-BK,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.67"" HD+(720 x 1604Pixels),90Hz- Écran ultra lumineux de 1000 nits - Processeur:Qualcomm Snapdragon 6s 4G Gen1Octa-core - Systéme d'exploitation:Android 14, ColorOS 14- Mémoire RAM:8Go- Stockage:256Go- Appareil Photo Arriére:ultra-claire50MPet Frontale:5MP- Connectivité: 4G, Wifi et Bluetooth 5.0, BLE - Double SIM - Batterie:5100mAh-Charge SUPERVOOC2.0 45 W-Reconnaissance faciale, Empreinte digitale- Résistance aux chocs de qualité militaire, Résistance multiple aux liquides - Couleur: Noir -Garantie: 2ans",899.000 DT,799000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : En Stock
https://www.mytek.tn/smartphone-oppo-a3-8go-256go-violet.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a3_8go_256go_-_violet.jpg,Smartphone OPPO A3 8Go 256Go - Violet,OPPO-A3-8/256-PURPLE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.67"" HD+(720 x 1604Pixels),90Hz- Écran ultra lumineux de 1000 nits - Processeur:Qualcomm Snapdragon 6s 4G Gen1Octa-core - Systéme d'exploitation:Android 14, ColorOS 14- Mémoire RAM:8Go- Stockage:256Go- Appareil Photo Arriére:ultra-claire50MPet Frontale:5MP- Connectivité: 4G, Wifi et Bluetooth 5.0, BLE - Double SIM - Batterie:5100mAh-Charge SUPERVOOC2.0 45 W-Reconnaissance faciale, Empreinte digitale- Résistance aux chocs de qualité militaire, Résistance multiple aux liquides - Couleur: Violet -Garantie: 2ans",899.000 DT,799000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Arrivage / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Arrivage / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-vert-aurore.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a5_5g_6go_128go_-vert_aurore.jpg,Smartphone OPPO A5 4G 8Go 256Go - Vert aurore,OPPO-A5-8/256-AGREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran6.67″  LCD (720 x 1604 pixels) 90Hz- Processeur:Snapdragon® 6s 4G Gen 1- Système d’exploitation:ColorOS 15.0- Mémoire RAM :8 Go- Capacité de stockage :256 Go- Appareil Photo Arrière :50 MP , 2 MP- Appareil Photo Avant :8 MP- Connectivités:4G,Wifi,Bluetooth 5.0-Double SIM- haut-parleurs stéréo - Résistance aux chocs de niveau militaire - Capteurs : Empreinte digitale (montée sur le côté), accéléromètre, proximité, boussole - Batterie :6000 mAh- Charge rapide 45 W filaire -Résistant à la poussière et à l’eau IP65- Couleur : Vert aurore - Garantie : 2 ans",899.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-blanc-brumeux.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a5_5g_5go_256go_-_blanc_brumeux.jpg,Smartphone OPPO A5 4G 8Go 256Go - Blanc brumeux,OPPO-A5-8/256-WHITE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran6.67″  LCD (720 x 1604 pixels) 90Hz- Processeur:Snapdragon® 6s 4G Gen 1- Système d’exploitation:ColorOS 15.0- Mémoire RAM :8 Go- Capacité de stockage :256 Go- Appareil Photo Arrière :50 MP , 2 MP- Appareil Photo Avant :5 MP- Connectivités:4G,Wifi,Bluetooth 5.0-Double SIM- haut-parleurs stéréo - Résistance aux chocs de niveau militaire - Capteurs : Empreinte digitale (montée sur le côté), accéléromètre, proximité, boussole - Batterie :6000 mAh- Charge rapide 45 W filaire -Résistant à la poussière et à l’eau IP65- Couleur : Blanc brumeux - Garantie : 2 ans",899.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-vert.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_oppo_a5_5g_6go_128go_-vert_aurore_1_1.jpg,Smartphone OPPO A5 5G 6Go 128Go - Vert,OPPO-A5-5G-6/128-GREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran6.67""HD+ (1604 x 720 Pixels), 120 Hz, 1 000 nits (HBM)- Processeur:MediaTek Dimensity 6300 OCta-Core- Système d’exploitation:ColorOS 15.0- Mémoire RAM :6 Go- Capacité de stockage :128 Go- Appareil Photo Arrière:50 MP f/1,8 autofocus (AF) + 2 MP f/2,4- Appareil Photo Avant:8 MP  f/2,0- Connectivités:5G, Wifi, Bluetooth 5.4-Double SIM- haut-parleurs stéréo - Résistance aux chocs de niveau militaire - Capteurs : Empreinte digitale (montée sur le côté), accéléromètre, proximité, boussole - Batterie :6000 mAh- Charge rapide 45 W filaire -Résistant à la poussière et à l’eau IP65- Couleur : Vert aurore - Garantie : 2 ans",899.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-blanc.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-oppo-a5-5g-6go-128go-blanc-1.jpg,Smartphone OPPO A5 5G 6Go 128Go - Blanc,OPPO-A5-5G-6/128-WHITE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran6.67""HD+ (1604 x 720 Pixels), 120 Hz, 1 000 nits (HBM)- Processeur:MediaTek Dimensity 6300- Système d’exploitation:ColorOS 15.0- Mémoire RAM :6 Go- Capacité de stockage :128 Go- Appareil Photo Arrière:50 MP f/1,8 autofocus (AF) + 2 MP f/2,4- Appareil Photo Avant:8 MP  f/2,0- Connectivités:5G, Wifi, Bluetooth 5.4-Double SIM- haut-parleurs stéréo - Résistance aux chocs de niveau militaire - Capteurs : Empreinte digitale (montée sur le côté), accéléromètre, proximité, boussole - Batterie :6000 mAh- Charge rapide 45 W filaire -Résistant à la poussière et à l’eau IP65- Couleur : Blanc - Garantie : 2 ans",899.000 DT,ND,En stock,Megastore Tunis Charguia: : Commande 48h / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : Commande 48h / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-6go-128go-vert-corail.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone_xiaomi_redmi_note_14_5g_6go_128go_-_coral_green.jpg,Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Coral Green,REDMI-N14-5G-6/128-CGREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"écran6,67 "" AMOLED- Résolution :(2400 x 1080)- Taux de rafraîchissement :Jusqu'à 120 Hz- Processeur :Dimension 7025-Ultra, Procédé de fabrication6 nm- RAM :6Go- Mémoire :128Go- Caméra arrière :108MP+8MP+2MP- Caméra avant :20 MP- Audio :Deux haut-parleurs , Dolby Atmos® , Prise casque3,5 mm- Batterie :5110 mAh (typique)- HyperCharge :120 W- Charge turbo45 W- Connectivité :5G- Sécurité : Capteur d'empreintes digitales intégré à l'écranDéverrouillage du visage par IA - Résistance à l'eau et à la poussière :IP64- Système d'exploitation :Xiaomi HyperOS- Couleur: Coral Green - Garantie: 1 an",919.000 DT,899000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : En Stock / Magasin Bizerte: : En Stock / Magasin Hammamet: : En Stock / Magasin Nabeul: : En Stock / Magasin Béja: : En Stock / Megastore Sousse: : En Stock / Magasin Trocadero Sousse: : En Stock / Magasin Kairouan: : En Stock / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : En Stock
